"Id","Sales"
21457,0
21458,0
21459,0
21460,0
21461,0
21462,0
21463,0
21464,0
21465,0
21466,0
21467,0
21468,0
21469,0
21470,0
21471,0
21472,0
21473,0
21474,0
21475,0
21476,0
21477,0
21478,0
21479,0
21480,0
21481,0
21482,0
21483,0
21484,0
21485,0
21486,0
21487,0
21488,0
21489,0
21490,0
21491,0
21492,4841
21493,0
21494,0
21495,0
21496,0
21497,0
21498,0
21499,0
21500,0
21501,0
21502,0
21503,0
21504,0
21505,0
21506,0
21507,0
21508,0
21509,0
21510,0
21511,0
21512,0
21513,0
21514,0
21515,0
21516,0
21517,0
21518,0
21519,0
21520,0
21521,0
21522,0
21523,0
21524,0
21525,0
21526,0
21527,0
21528,0
21529,0
21530,0
21531,0
21532,0
21533,0
21534,0
21535,0
21536,0
21537,0
21538,0
21539,0
21540,0
21541,0
21542,0
21543,0
21544,0
21545,0
21546,0
21547,0
21548,0
21549,0
21550,0
21551,0
21552,0
21553,0
21554,0
21555,0
21556,0
21557,0
21558,0
21559,0
21560,2424
21561,0
21562,0
21563,0
21564,0
21565,0
21566,0
21567,0
21568,0
21569,0
21570,0
21571,0
21572,0
21573,0
21574,0
21575,0
21576,0
21577,0
21578,0
21579,0
21580,0
21581,0
21582,0
21583,0
21584,0
21585,0
21586,0
21587,0
21588,0
21589,0
21590,0
21591,0
21592,0
21593,0
21594,0
21595,0
21596,0
21597,0
21598,0
21599,0
21600,0
21601,15910
21602,28224
21603,0
21604,0
21605,0
21606,0
21607,0
21608,0
21609,0
21610,9466
21611,0
21612,0
21613,0
21614,0
21615,0
21616,0
21617,0
21618,0
21619,0
21620,0
21621,0
21622,0
21623,0
21624,0
21625,0
21626,0
21627,0
21628,0
21629,4986
21630,0
21631,0
21632,0
21633,0
21634,0
21635,0
21636,0
21637,0
21638,0
21639,2859
21640,0
21641,0
21642,0
21643,0
21644,0
21645,0
21646,0
21647,0
21648,0
21649,0
21650,0
21651,0
21652,0
21653,0
21654,0
21655,0
21656,0
21657,8330
21658,0
21659,0
21660,0
21661,0
21662,0
21663,0
21664,0
21665,0
21666,0
21667,0
21668,0
21669,0
21670,0
21671,0
21672,0
21673,0
21674,9180
21675,0
21676,0
21677,0
21678,0
21679,0
21680,0
21681,0
21682,0
21683,0
21684,0
21685,0
21686,0
21687,0
21688,0
21689,0
21690,0
21691,0
21692,0
21693,0
21694,0
21695,0
21696,0
21697,0
21698,0
21699,0
21700,0
21701,0
21702,0
21703,0
21704,0
21705,0
21706,0
21707,0
21708,0
21709,0
21710,0
21711,0
21712,0
21713,0
21714,0
21715,0
21716,0
21717,0
21718,0
21719,0
21720,0
21721,0
21722,0
21723,0
21724,0
21725,0
21726,0
21727,0
21728,0
21729,0
21730,0
21731,0
21732,0
21733,0
21734,0
21735,0
21736,1716
21737,0
21738,0
21739,0
21740,0
21741,0
21742,0
21743,0
21744,0
21745,0
21746,0
21747,0
21748,0
21749,0
21750,6051
21751,0
21752,0
21753,0
21754,0
21755,0
21756,0
21757,0
21758,0
21759,0
21760,0
21761,0
21762,0
21763,0
21764,0
21765,0
21766,0
21767,0
21768,0
21769,0
21770,0
21771,0
21772,0
21773,0
21774,0
21775,0
21776,0
21777,0
21778,0
21779,0
21780,0
21781,0
21782,0
21783,0
21784,0
21785,0
21786,0
21787,0
21788,0
21789,0
21790,0
21791,0
21792,0
21793,7567
21794,0
21795,0
21796,0
21797,0
21798,0
21799,0
21800,0
21801,0
21802,0
21803,2323
21804,0
21805,0
21806,0
21807,6582
21808,0
21809,0
21810,0
21811,0
21812,0
21813,0
21814,0
21815,0
21816,0
21817,0
21818,0
21819,0
21820,0
21821,0
21822,0
21823,0
21824,0
21825,0
21826,0
21827,0
21828,0
21829,0
21830,0
21831,0
21832,0
22257,4834
22258,4736
22259,7573
22260,3727
22261,6528
22262,5184
22263,6432
22264,6209
22265,4534
22266,3482
22267,6065
22268,6297
22269,4806
22270,6605
22271,5291
22272,3890
22273,4593
22274,7737
22275,8943
22276,6893
22277,6899
22278,3562
22279,5472
22280,2881
22281,8247
22282,7808
22283,10908
22284,6087
22285,3164
22286,4806
22287,5949
22288,7818
22289,4376
22290,5463
22291,5338
22292,5576
22293,2603
22294,7609
22295,4401
22296,7706
22297,6560
22298,4106
22299,8733
22300,6623
22301,5262
22302,4089
22303,7827
22304,10091
22305,6436
22306,6176
22307,8468
22308,8194
22309,6243
22310,6977
22311,2727
22312,2835
22313,4996
22314,6102
22315,8615
22316,7885
22317,4503
22318,8553
22319,9321
22320,5634
22321,2775
22322,10660
22323,3274
22324,4864
22325,7435
22326,4420
22327,5762
22328,3482
22329,5466
22330,4952
22331,5781
22332,8426
22333,7114
22334,5475
22335,3892
22336,7659
22337,13144
22338,5336
22339,3336
22340,6996
22341,6433
22342,7257
22343,9905
22344,2536
22345,7944
22346,4574
22347,6169
22348,10306
22349,3008
22350,4269
22351,5494
22352,8173
22353,7893
22354,4384
22355,4468
22356,7487
22357,6675
22358,5246
22359,7020
22360,5023
22361,6698
22362,4508
22363,3531
22364,5411
22365,6540
22366,6538
22367,7117
22368,7860
22369,4320
22370,8438
22371,3552
22372,3956
22373,8259
22374,7164
22375,7053
22376,9610
22377,6760
22378,5111
22379,6418
22380,7943
22381,4717
22382,3100
22383,5509
22384,5406
22385,5525
22386,3376
22387,5570
22388,7127
22389,6273
22390,6109
22391,3337
22392,6562
22393,7003
22394,4114
22395,5486
22396,3730
22397,5497
22398,3759
22399,4531
22400,5120
22401,7516
22402,6913
22403,7825
22404,16117
22405,4211
22406,5181
22407,9833
22408,5718
22409,7973
22410,6547
22411,5189
22412,6495
22413,5045
22414,5079
22415,8402
22416,5803
22417,2823
22418,3636
22419,7805
22420,9654
22421,6252
22422,6052
22423,4360
22424,2765
22425,2063
22426,3709
22427,5531
22428,7424
22429,5335
22430,4688
22431,7756
22432,8006
22433,7293
22434,5109
22435,8644
22436,9551
22437,3956
22438,5935
22439,4957
22440,6171
22441,3365
22442,5461
22443,4653
22444,8957
22445,5969
22446,7924
22447,7101
22448,4705
22449,8613
22450,17687
22451,9080
22452,4058
22453,3478
22454,6455
22455,7462
22456,5044
22457,9525
22458,17290
22459,5507
22460,3122
22461,10834
22462,3756
22463,7065
22464,4067
22465,6081
22466,5056
22467,6806
22468,5372
22469,5360
22470,10630
22471,5951
22472,6073
22473,7680
22474,5891
22475,6730
22476,9311
22477,4990
22478,6107
22479,4195
22480,4310
22481,5706
22482,5341
22483,5440
22484,8315
22485,10401
22486,7981
22487,4382
22488,4305
22489,4630
22490,5730
22491,6837
22492,3559
22493,7255
22494,5558
22495,7900
22496,5492
22497,4560
22498,3669
22499,2800
22500,8876
22501,6482
22502,6215
22503,12496
22504,7481
22505,4849
22506,5930
22507,2789
22508,4430
22509,3808
22510,4149
22511,8480
22512,4817
22513,9196
22514,11240
22515,6399
22516,5826
22517,4516
22518,5120
22519,4646
22520,10842
22521,5878
22522,7138
22523,3540
22524,5656
22525,5552
22526,7948
22527,7056
22528,5543
22529,6533
22530,5262
22531,8498
22532,7045
22533,6868
22534,9023
22535,6973
22536,8568
22537,3790
22538,5643
22539,4652
22540,9045
22541,7594
22542,6941
22543,6453
22544,8276
22545,4798
22546,6888
22547,6233
22548,3381
22549,13226
22550,16353
22551,7335
22552,6353
22553,7426
22554,8186
22555,8413
22556,3377
22557,4279
22558,5470
22559,8644
22560,2562
22561,4520
22562,5498
22563,5297
22564,5572
22565,3782
22566,3169
22567,7550
22568,4258
22569,4927
22570,5827
22571,4965
22572,9840
22573,13091
22574,5547
22575,7622
22576,6215
22577,10279
22578,5330
22579,3103
22580,5373
22581,12068
22582,4101
22583,7123
22584,2178
22585,3665
22586,6331
22587,6622
22588,5045
22589,9472
22590,8927
22591,8824
22592,3839
22593,11590
22594,2157
22595,4109
22596,6680
22597,5074
22598,10606
22599,2961
22600,4840
22601,5437
22602,8765
22603,9663
22604,5296
22605,3302
22606,11079
22607,9422
22608,4501
22609,5486
22610,9471
22611,6614
22612,5098
22613,3963
22614,8202
22615,4331
22616,12845
22617,9776
22618,12441
22619,6935
22620,4581
22621,2458
22622,6267
22623,6017
22624,5459
22625,9225
22626,5887
22627,3011
22628,7291
22629,3313
22630,9104
22631,7042
22632,7148
22633,8122
22634,4907
22635,7816
22636,7564
22637,5546
22638,7275
22639,3935
22640,9196
22641,6667
22642,3835
22643,5543
22644,7688
22645,6056
22646,4390
22647,5667
22648,5872
22649,5432
22650,4982
22651,9357
22652,4584
22653,4358
22654,6590
22655,5403
22656,3245
22657,4940
22658,9393
22659,7221
22660,9959
22661,8573
22662,7348
22663,7416
22664,4424
22665,9762
22666,8549
22667,6929
22668,5550
22669,6072
22670,5151
22671,2573
22672,12543
22673,7221
22674,6020
22675,5043
22676,1692
22677,8276
22678,5930
22679,3931
22680,3881
22681,6108
22682,5318
22683,4765
22684,10224
22685,4703
22686,4669
22687,3771
22688,2781
23113,5371
23114,7768
23115,12220
23116,6445
23117,8096
23118,6431
23119,8814
23120,8426
23121,6776
23122,5458
23123,8351
23124,9445
23125,7495
23126,8924
23127,7426
23128,5792
23129,6691
23130,10877
23131,11667
23132,9871
23133,8013
23134,4219
23135,6961
23136,5034
23137,9124
23138,11123
23139,12244
23140,6642
23141,5143
23142,4892
23143,7324
23144,10566
23145,6875
23146,6466
23147,7318
23148,7863
23149,3569
23150,9069
23151,5521
23152,9454
23153,8763
23154,6613
23155,9453
23156,8361
23157,6171
23158,6532
23159,9229
23160,12331
23161,7776
23162,9439
23163,9048
23164,10692
23165,7986
23166,10289
23167,5183
23168,4756
23169,6556
23170,7258
23171,11408
23172,9206
23173,6601
23174,9551
23175,8801
23176,9248
23177,3761
23178,13588
23179,4729
23180,6541
23181,9048
23182,5984
23183,7261
23184,7189
23185,7729
23186,6224
23187,6693
23188,9361
23189,8879
23190,7666
23191,5806
23192,8412
23193,14352
23194,7186
23195,4948
23196,8807
23197,6974
23198,8223
23199,9758
23200,4167
23201,9792
23202,6156
23203,8317
23204,11063
23205,5433
23206,6011
23207,6924
23208,9803
23209,10870
23210,5536
23211,5257
23212,8660
23213,7521
23214,7304
23215,9814
23216,7477
23217,8629
23218,6428
23219,4901
23220,7539
23221,9638
23222,9238
23223,9403
23224,9000
23225,6691
23226,10814
23227,6084
23228,7169
23229,10158
23230,8601
23231,9818
23232,10223
23233,9316
23234,6856
23235,7725
23236,9952
23237,7835
23238,4356
23239,6038
23240,9255
23241,6815
23242,4692
23243,8283
23244,7308
23245,7125
23246,6854
23247,5696
23248,7713
23249,7854
23250,7455
23251,6470
23252,5864
23253,7153
23254,4812
23255,7451
23256,6605
23257,10387
23258,8988
23259,7770
23260,15734
23261,5748
23262,6571
23263,11496
23264,8426
23265,10186
23266,8081
23267,6235
23268,7160
23269,6628
23270,7579
23271,11992
23272,7637
23273,3981
23274,5422
23275,9925
23276,10614
23277,8418
23278,7623
23279,5509
23280,4999
23281,3194
23282,5309
23283,7284
23284,8952
23285,7303
23286,6812
23287,8919
23288,11288
23289,8744
23290,6617
23291,10858
23292,12153
23293,6404
23294,8438
23295,5915
23296,7239
23297,5242
23298,8461
23299,5951
23300,10188
23301,8185
23302,10422
23303,9131
23304,6248
23305,10704
23306,19911
23307,11722
23308,6024
23309,4097
23310,7279
23311,8799
23312,7081
23313,13136
23314,22456
23315,5205
23316,6171
23317,10982
23318,5796
23319,9882
23320,7235
23321,8146
23322,6368
23323,8264
23324,7845
23325,7848
23326,12750
23327,7439
23328,7178
23329,8473
23330,6622
23331,6319
23332,9133
23333,6969
23334,7204
23335,6825
23336,6953
23337,7078
23338,7940
23339,8316
23340,11050
23341,10053
23342,9018
23343,6112
23344,4886
23345,6851
23346,7937
23347,7117
23348,5525
23349,9913
23350,7787
23351,10712
23352,7404
23353,6592
23354,5500
23355,4973
23356,11299
23357,7467
23358,9484
23359,15723
23360,8760
23361,6805
23362,6958
23363,4461
23364,7865
23365,4459
23366,6308
23367,11283
23368,6179
23369,14927
23370,15368
23371,6686
23372,8036
23373,6343
23374,7251
23375,6026
23376,13414
23377,8107
23378,10244
23379,5229
23380,7577
23381,6316
23382,9874
23383,8638
23384,7190
23385,7858
23386,7209
23387,9701
23388,10035
23389,7603
23390,10824
23391,7839
23392,10005
23393,6590
23394,6460
23395,6203
23396,12461
23397,8128
23398,8984
23399,7756
23400,10293
23401,5823
23402,9833
23403,6770
23404,4741
23405,15684
23406,18906
23407,9381
23408,8261
23409,10784
23410,10909
23411,11482
23412,6152
23413,6663
23414,6666
23415,10636
23416,3953
23417,6181
23418,7317
23419,6784
23420,8076
23421,5542
23422,5010
23423,9128
23424,5567
23425,5908
23426,7135
23427,7000
23428,11875
23429,12788
23430,7903
23431,7708
23432,7554
23433,11873
23434,7680
23435,5818
23436,6120
23437,11827
23438,4894
23439,7946
23440,3184
23441,5240
23442,8785
23443,8142
23444,6912
23445,12003
23446,11117
23447,12543
23448,6282
23449,13003
23450,3112
23451,6597
23452,7785
23453,6039
23454,9519
23455,5382
23456,5312
23457,8478
23458,12067
23459,10471
23460,6593
23461,6134
23462,12769
23463,9474
23464,5855
23465,6985
23466,8673
23467,10598
23468,5774
23469,5929
23470,9788
23471,8167
23472,13516
23473,9956
23474,14061
23475,8960
23476,5948
23477,3895
23478,6730
23479,8014
23480,6822
23481,10034
23482,6494
23483,4740
23484,9235
23485,3991
23486,8582
23487,8257
23488,9469
23489,9969
23490,7087
23491,10464
23492,7075
23493,6711
23494,6576
23495,5830
23496,11918
23497,7537
23498,5758
23499,8201
23500,9582
23501,8167
23502,6993
23503,8985
23504,6384
23505,7545
23506,7063
23507,10424
23508,6292
23509,7345
23510,8034
23511,6558
23512,4746
23513,6826
23514,11513
23515,8626
23516,11327
23517,12251
23518,9576
23519,8285
23520,5099
23521,11380
23522,12659
23523,9281
23524,8327
23525,9713
23526,7100
23527,3767
23528,13566
23529,9226
23530,7108
23531,6996
23532,3319
23533,12333
23534,7204
23535,5295
23536,5279
23537,6548
23538,7485
23539,8623
23540,9024
23541,5537
23542,6130
23543,4523
23544,3804
23969,5023
23970,7891
23971,11990
23972,8048
23973,7775
23974,6449
23975,9020
23976,8575
23977,6119
23978,5478
23979,8020
23980,9793
23981,7556
23982,9688
23983,6892
23984,5604
23985,6448
23986,10431
23987,11942
23988,9847
23989,7687
23990,4705
23991,6580
23992,5341
23993,8810
23994,11026
23995,11873
23996,6258
23997,5454
23998,4890
23999,7131
24000,10686
24001,6795
24002,6275
24003,6785
24004,8134
24005,3585
24006,8510
24007,5208
24008,8610
24009,8354
24010,6510
24011,8824
24012,8088
24013,5967
24014,6754
24015,8619
24016,11911
24017,7479
24018,9888
24019,8795
24020,10719
24021,7775
24022,10009
24023,5369
24024,5222
24025,6747
24026,6926
24027,10838
24028,8648
24029,6686
24030,8955
24031,7847
24032,9570
24033,3727
24034,13812
24035,4789
24036,6664
24037,8970
24038,6037
24039,6894
24040,6318
24041,7726
24042,5854
24043,6385
24044,9050
24045,8637
24046,7589
24047,5996
24048,8153
24049,13575
24050,7101
24051,5305
24052,8143
24053,6808
24054,7260
24055,8646
24056,4120
24057,9223
24058,6347
24059,8032
24060,11094
24061,4368
24062,5967
24063,6332
24064,9282
24065,10720
24066,5639
24067,5252
24068,8524
24069,6977
24070,6996
24071,9265
24072,7369
24073,8880
24074,6493
24075,4817
24076,7407
24077,9501
24078,9456
24079,8927
24080,8438
24081,6694
24082,10514
24083,6132
24084,7517
24085,10270
24086,7715
24087,9975
24088,9585
24089,8759
24090,6845
24091,7391
24092,9240
24093,7848
24094,4412
24095,6069
24096,9432
24097,6546
24098,4407
24099,8421
24100,7304
24101,6751
24102,6546
24103,5630
24104,8002
24105,7988
24106,7727
24107,6235
24108,6259
24109,7063
24110,4555
24111,6918
24112,6365
24113,10134
24114,8860
24115,7440
24116,13940
24117,6106
24118,6288
24119,11023
24120,7861
24121,9783
24122,8065
24123,5900
24124,6958
24125,6446
24126,8133
24127,12494
24128,8699
24129,3736
24130,5459
24131,9412
24132,9388
24133,7655
24134,7474
24135,5575
24136,5497
24137,3265
24138,5486
24139,7039
24140,8582
24141,7429
24142,6901
24143,8508
24144,10852
24145,8621
24146,5898
24147,10968
24148,11472
24149,6473
24150,8737
24151,5617
24152,6702
24153,4873
24154,8887
24155,5439
24156,10227
24157,8144
24158,10166
24159,9206
24160,6189
24161,10162
24162,20189
24163,11468
24164,6230
24165,3577
24166,6789
24167,8847
24168,6845
24169,12911
24170,20239
24171,4684
24172,6585
24173,12299
24174,5743
24175,10021
24176,7530
24177,8137
24178,5741
24179,7380
24180,7288
24181,8152
24182,11562
24183,7094
24184,6770
24185,8277
24186,6118
24187,5710
24188,8675
24189,6876
24190,6781
24191,6660
24192,7492
24193,7062
24194,8244
24195,8370
24196,10065
24197,9759
24198,8745
24199,6118
24200,4308
24201,7079
24202,8196
24203,6933
24204,5591
24205,9945
24206,8056
24207,9936
24208,7638
24209,6433
24210,5766
24211,4973
24212,10924
24213,6269
24214,8841
24215,16503
24216,8456
24217,8429
24218,6426
24219,4427
24220,7657
24221,4209
24222,6698
24223,11570
24224,5933
24225,16211
24226,15797
24227,6118
24228,7808
24229,6447
24230,7222
24231,5978
24232,12742
24233,7789
24234,10934
24235,5339
24236,7596
24237,5890
24238,9692
24239,7980
24240,6834
24241,7424
24242,6811
24243,8771
24244,10657
24245,7136
24246,10479
24247,7580
24248,10269
24249,6563
24250,6244
24251,5931
24252,12026
24253,7474
24254,8548
24255,7699
24256,9717
24257,5423
24258,9889
24259,7132
24260,4838
24261,15200
24262,18848
24263,8362
24264,7705
24265,10848
24266,10971
24267,11970
24268,5882
24269,6870
24270,6335
24271,9704
24272,3812
24273,6081
24274,6583
24275,6661
24276,8027
24277,6160
24278,5081
24279,8321
24280,5222
24281,5542
24282,7067
24283,6610
24284,11088
24285,11165
24286,8290
24287,7315
24288,7246
24289,12530
24290,7998
24291,5244
24292,5824
24293,10563
24294,4796
24295,7692
24296,3300
24297,5416
24298,8661
24299,7826
24300,6181
24301,11307
24302,11103
24303,13232
24304,6325
24305,11651
24306,3165
24307,6450
24308,7148
24309,5572
24310,8510
24311,5369
24312,5286
24313,8062
24314,12567
24315,11829
24316,6372
24317,6142
24318,12789
24319,8807
24320,6177
24321,6293
24322,7815
24323,11624
24324,5358
24325,6358
24326,9076
24327,7518
24328,14095
24329,9034
24330,13542
24331,8508
24332,5901
24333,4135
24334,6552
24335,7511
24336,6603
24337,8589
24338,5813
24339,4995
24340,8736
24341,3744
24342,8274
24343,7806
24344,9416
24345,9304
24346,6862
24347,10245
24348,6889
24349,6416
24350,6793
24351,5866
24352,11914
24353,7729
24354,5937
24355,8197
24356,9004
24357,7956
24358,6993
24359,8763
24360,6290
24361,6603
24362,6952
24363,9180
24364,6732
24365,7824
24366,6963
24367,5964
24368,4685
24369,6481
24370,10563
24371,10204
24372,10639
24373,11954
24374,9182
24375,8149
24376,5252
24377,11429
24378,12475
24379,8383
24380,8820
24381,9064
24382,7167
24383,4086
24384,12303
24385,9207
24386,7173
24387,7039
24388,3456
24389,12770
24390,7081
24391,5320
24392,5145
24393,5866
24394,7761
24395,9058
24396,8086
24397,5745
24398,5798
24399,4567
24400,3814
24825,5031
24826,8322
24827,12237
24828,7472
24829,7603
24830,6533
24831,9556
24832,8871
24833,6455
24834,5598
24835,7923
24836,9939
24837,7723
24838,10036
24839,6681
24840,5656
24841,6365
24842,10826
24843,12318
24844,10095
24845,7934
24846,4360
24847,6506
24848,5387
24849,8845
24850,10951
24851,11899
24852,6541
24853,5872
24854,4680
24855,6957
24856,11173
24857,6952
24858,5880
24859,6731
24860,8480
24861,3683
24862,8682
24863,5186
24864,8297
24865,8033
24866,6726
24867,8492
24868,8104
24869,6245
24870,7108
24871,8406
24872,11186
24873,7190
24874,10384
24875,9057
24876,10546
24877,7861
24878,10263
24879,5524
24880,5088
24881,6970
24882,6717
24883,10813
24884,8424
24885,6874
24886,8417
24887,8058
24888,9368
24889,3829
24890,14628
24891,4875
24892,6988
24893,9190
24894,6125
24895,6982
24896,6397
24897,7748
24898,5602
24899,6490
24900,8868
24901,8643
24902,7910
24903,6239
24904,8076
24905,13291
24906,7216
24907,5470
24908,7808
24909,6956
24910,7194
24911,8649
24912,4266
24913,9225
24914,6708
24915,8050
24916,12338
24917,4628
24918,5761
24919,6533
24920,9198
24921,10719
24922,5771
24923,5146
24924,8305
24925,6772
24926,7210
24927,9465
24928,7660
24929,9068
24930,6562
24931,5005
24932,7445
24933,9079
24934,9680
24935,8910
24936,8705
24937,6883
24938,10538
24939,6902
24940,8000
24941,9989
24942,7657
24943,10333
24944,9585
24945,8719
24946,6453
24947,7454
24948,8962
24949,8220
24950,4640
24951,6017
24952,10010
24953,6535
24954,4510
24955,8580
24956,7367
24957,6731
24958,6521
24959,6050
24960,8089
24961,7887
24962,8068
24963,5976
24964,6707
24965,7275
24966,4531
24967,6886
24968,6505
24969,10215
24970,9085
24971,7444
24972,13662
24973,7148
24974,6263
24975,11290
24976,8393
24977,9557
24978,8150
24979,5299
24980,6870
24981,6499
24982,7952
24983,13292
24984,7328
24985,3753
24986,5979
24987,9750
24988,9555
24989,7798
24990,7538
24991,5529
24992,5650
24993,3438
24994,5671
24995,6913
24996,8577
24997,7684
24998,7126
24999,8396
25000,10532
25001,8631
25002,5964
25003,11199
25004,12327
25005,6465
25006,9033
25007,5341
25008,6793
25009,4628
25010,8862
25011,5687
25012,10362
25013,8191
25014,9939
25015,9344
25016,5931
25017,10379
25018,20351
25019,11817
25020,6642
25021,3597
25022,6859
25023,8855
25024,6829
25025,12468
25026,19937
25027,4698
25028,6405
25029,10131
25030,6373
25031,10505
25032,7582
25033,8341
25034,5372
25035,7839
25036,7583
25037,8406
25038,11843
25039,6867
25040,6481
25041,8288
25042,6593
25043,5932
25044,8634
25045,6676
25046,6766
25047,7215
25048,7408
25049,7530
25050,8477
25051,8683
25052,9926
25053,10075
25054,8327
25055,5936
25056,4339
25057,7266
25058,8382
25059,6912
25060,5747
25061,10172
25062,8071
25063,10740
25064,7899
25065,6291
25066,5762
25067,4909
25068,10712
25069,6269
25070,8937
25071,16326
25072,8335
25073,7058
25074,5958
25075,4744
25076,7064
25077,4157
25078,6961
25079,11637
25080,5869
25081,17813
25082,16246
25083,5959
25084,7943
25085,6558
25086,7291
25087,6007
25088,12494
25089,7642
25090,10905
25091,5532
25092,7812
25093,5601
25094,9713
25095,7583
25096,6763
25097,7151
25098,6686
25099,8882
25100,10497
25101,7054
25102,10797
25103,7276
25104,10474
25105,6649
25106,6491
25107,5936
25108,12551
25109,7174
25110,7989
25111,7879
25112,9823
25113,5334
25114,9873
25115,6849
25116,4876
25117,16230
25118,18312
25119,8666
25120,7936
25121,11124
25122,11162
25123,12481
25124,5841
25125,7247
25126,6230
25127,9493
25128,3879
25129,6372
25130,6745
25131,6708
25132,8449
25133,6193
25134,5219
25135,8079
25136,5033
25137,5695
25138,6871
25139,7404
25140,10805
25141,11229
25142,8572
25143,6910
25144,7165
25145,12356
25146,8312
25147,5548
25148,5828
25149,10534
25150,4819
25151,7794
25152,3375
25153,5884
25154,8812
25155,7766
25156,6115
25157,10995
25158,10292
25159,13906
25160,6029
25161,11179
25162,3427
25163,6721
25164,7018
25165,5432
25166,8596
25167,5624
25168,5410
25169,8458
25170,13077
25171,10196
25172,6376
25173,5987
25174,15771
25175,9159
25176,6192
25177,6178
25178,7841
25179,11684
25180,5604
25181,6813
25182,9351
25183,8150
25184,13912
25185,8903
25186,13849
25187,8423
25188,5892
25189,3986
25190,6791
25191,7240
25192,6443
25193,7991
25194,5858
25195,4861
25196,8518
25197,3928
25198,8289
25199,7877
25200,9503
25201,9348
25202,6611
25203,10355
25204,6981
25205,6538
25206,6264
25207,6441
25208,12132
25209,7617
25210,6107
25211,9012
25212,8758
25213,7914
25214,7342
25215,9372
25216,6294
25217,6389
25218,7095
25219,8918
25220,6585
25221,7247
25222,7056
25223,5977
25224,4918
25225,6035
25226,10245
25227,8908
25228,10769
25229,12050
25230,8872
25231,8425
25232,5346
25233,11596
25234,12577
25235,8476
25236,9140
25237,9051
25238,7306
25239,4247
25240,11849
25241,9662
25242,7355
25243,7183
25244,3655
25245,12991
25246,7014
25247,5432
25248,4809
25249,5874
25250,8045
25251,9870
25252,7717
25253,5959
25254,5761
25255,5149
25256,3739
25681,5220
25682,8983
25683,14232
25684,8713
25685,8176
25686,6871
25687,9638
25688,9242
25689,6504
25690,6176
25691,8269
25692,10643
25693,8321
25694,10678
25695,7337
25696,5939
25697,6563
25698,11122
25699,12559
25700,11025
25701,8437
25702,5111
25703,6590
25704,5939
25705,9221
25706,11573
25707,12119
25708,6935
25709,6399
25710,5045
25711,6894
25712,11339
25713,7477
25714,5791
25715,7031
25716,8720
25717,3874
25718,8664
25719,5267
25720,8322
25721,8033
25722,7112
25723,8698
25724,8578
25725,6172
25726,8119
25727,8263
25728,11236
25729,7182
25730,11028
25731,8631
25732,10865
25733,8199
25734,10924
25735,6372
25736,5994
25737,7361
25738,6759
25739,11023
25740,8775
25741,7486
25742,8830
25743,8310
25744,10131
25745,4021
25746,14905
25747,5126
25748,7377
25749,9485
25750,6394
25751,7295
25752,7350
25753,8213
25754,5840
25755,6524
25756,8732
25757,8797
25758,8526
25759,6539
25760,8505
25761,13231
25762,7700
25763,5760
25764,7953
25765,6898
25766,7471
25767,8679
25768,4696
25769,9576
25770,7060
25771,8451
25772,12709
25773,5368
25774,6098
25775,6676
25776,9777
25777,11060
25778,5927
25779,5404
25780,8458
25781,6819
25782,7364
25783,9782
25784,8031
25785,9399
25786,6976
25787,5223
25788,8014
25789,9085
25790,9885
25791,9071
25792,8742
25793,7130
25794,10735
25795,7477
25796,8472
25797,10398
25798,7733
25799,11031
25800,9197
25801,9264
25802,6696
25803,7778
25804,9490
25805,8956
25806,4851
25807,6261
25808,10591
25809,6688
25810,4751
25811,9567
25812,7523
25813,6854
25814,6774
25815,6708
25816,8948
25817,8041
25818,8740
25819,6135
25820,7239
25821,7578
25822,4837
25823,8527
25824,6768
25825,10324
25826,9437
25827,7614
25828,13767
25829,7202
25830,6089
25831,11612
25832,8310
25833,9640
25834,8275
25835,5144
25836,7124
25837,6669
25838,8696
25839,14277
25840,8631
25841,3763
25842,5900
25843,10064
25844,9901
25845,8006
25846,7831
25847,5604
25848,6360
25849,3760
25850,5916
25851,7138
25852,8653
25853,8084
25854,7402
25855,8434
25856,10694
25857,8789
25858,5922
25859,11610
25860,13139
25861,7132
25862,9307
25863,5479
25864,6984
25865,5000
25866,9932
25867,5947
25868,10560
25869,8450
25870,10245
25871,9626
25872,6097
25873,11007
25874,21047
25875,12351
25876,7504
25877,3680
25878,6881
25879,9571
25880,7032
25881,12682
25882,20067
25883,4666
25884,7210
25885,10084
25886,6408
25887,11477
25888,8491
25889,8934
25890,5400
25891,8117
25892,7818
25893,8911
25894,12223
25895,6738
25896,6471
25897,8574
25898,7136
25899,5938
25900,8894
25901,6792
25902,6954
25903,8097
25904,8364
25905,7795
25906,9272
25907,9252
25908,10411
25909,10437
25910,8905
25911,6073
25912,4343
25913,7493
25914,8890
25915,7074
25916,6261
25917,10566
25918,8475
25919,11572
25920,8178
25921,6770
25922,6208
25923,5247
25924,11479
25925,6246
25926,9117
25927,17308
25928,8432
25929,7685
25930,5848
25931,5142
25932,7765
25933,4222
25934,7418
25935,11994
25936,5885
25937,19713
25938,16970
25939,5939
25940,8246
25941,6699
25942,7776
25943,6299
25944,12723
25945,7902
25946,12216
25947,5973
25948,8086
25949,5454
25950,9766
25951,7950
25952,7147
25953,7201
25954,6780
25955,9114
25956,11172
25957,6917
25958,11158
25959,7165
25960,11174
25961,7103
25962,6507
25963,6181
25964,12624
25965,7281
25966,8088
25967,8096
25968,10353
